"id","Vote_time","Gender","Years","Country","PDF_ID1","List1","Knowledge1","PDF_ID2","List2","Knowledge2","PDF_ID3","List3","Knowledge3","PDF_ID4","List4","Knowledge4","PDF_ID5","List5","Knowledge5","PDF_ID6","List6","Knowledge6","PDF_ID7","List7","Knowledge7","PDF_ID8","List8","Knowledge8","PDF_ID9","List9","Knowledge9","PDF_ID10","List10","Knowledge10","PDF_ID11","List11","Knowledge11","PDF_ID12","List12","Knowledge12","PDF_ID13","List13","Knowledge13","PDF_ID14","List14","Knowledge14","PDF_ID15","List15","Knowledge15","PDF_ID16","List16","Knowledge16","PDF_ID17","List17","Knowledge17","PDF_ID18","List18","Knowledge18","PDF_ID19","List19","Knowledge19","PDF_ID20","List20","Knowledge20","IP"
"413","12",NULL,NULL,NULL,"211","0","0","286","0","0","516","0","0","143","0","0","139","0","0","264","0","0","379","0","0","84","0","0","45","0","0","21","0","0","146","0","0","538","0","0","504","0","0","483","0","0","170","0","0","373","0","0","97","0","0","30","0","0","235","0","0","25","0","0",NULL
"413","13",NULL,NULL,NULL,"531","0","0","54","0","0","542","0","0","227","0","0","117","0","0","491","0","0","221","0","0","372","0","0","518","0","0","5","0","0","282","0","0","422","0","0","440","0","0","403","0","0","482","0","0","293","0","0","441","0","0","421","0","0","29","0","0","270","0","0",NULL
"413","14",NULL,NULL,NULL,"309","0","0","60","0","0","249","0","0","85","0","0","202","0","0","503","0","0","378","0","0","107","0","0","205","0","0","65","0","0","536","0","0","288","0","0","199","0","0","119","0","0","477","0","0","517","0","0","279","0","0","368","0","0","175","0","0","414","0","0",NULL
"413","15",NULL,NULL,NULL,"529","0","0","17","0","0","510","0","0","348","0","0","417","0","0","81","0","0","307","0","0","493","0","0","445","0","0","207","0","0","497","0","0","247","0","0","318","0","0","353","0","0","218","0","0","436","0","0","546","0","0","216","0","0","157","0","0","223","0","0",NULL
"413","16",NULL,NULL,NULL,"73","0","0","356","0","0","312","0","0","330","0","0","231","0","0","274","0","0","120","0","0","310","0","0","20","0","0","71","0","0","514","0","0","255","0","0","94","0","0","543","0","0","215","0","0","109","0","0","342","0","0","33","0","0","425","0","0","289","0","0",NULL
"413","17",NULL,NULL,NULL,"362","0","0","489","0","0","402","0","0","287","0","0","292","0","0","446","0","0","327","0","0","350","0","0","453","0","0","475","0","0","111","0","0","234","0","0","271","0","0","320","0","0","267","0","0","432","0","0","523","0","0","265","0","0","12","0","0","52","0","0",NULL
"413","18",NULL,NULL,NULL,"245","0","0","526","0","0","114","0","0","291","0","0","438","0","0","105","0","0","58","0","0","128","0","0","535","0","0","466","0","0","219","0","0","509","0","0","92","0","0","416","0","0","434","0","0","75","0","0","138","0","0","357","0","0","130","0","0","53","0","0",NULL
"413","19",NULL,NULL,NULL,"364","0","0","26","0","0","321","0","0","168","0","0","300","0","0","226","0","0","133","0","0","31","0","0","470","0","0","131","0","0","32","0","0","35","0","0","399","0","0","420","0","0","345","0","0","262","0","0","56","0","0","275","0","0","500","0","0","301","0","0",NULL
"413","20",NULL,NULL,NULL,"367","0","0","285","0","0","79","0","0","473","0","0","147","0","0","42","0","0","387","0","0","180","0","0","149","0","0","450","0","0","46","0","0","266","0","0","34","0","0","242","0","0","326","0","0","125","0","0","472","0","0","253","0","0","38","0","0","209","0","0",NULL
"413","21",NULL,NULL,NULL,"178","0","0","145","0","0","360","0","0","4","0","0","169","0","0","443","0","0","525","0","0","462","0","0","283","0","0","77","0","0","354","0","0","455","0","0","391","0","0","159","0","0","481","0","0","454","0","0","512","0","0","412","0","0","388","0","0","27","0","0",NULL
"414","1","M","3","Sweden","23","4","3","497","3","2","288","3","2","371","1","1","414","3","3","327","4","3","415","4","3","74","3","2","412","3","3","141","3","3","361","3","2","201","3","2","227","1","2","161","3","3","212","2","2","333","3","2","375","2","2","163","4","3","56","3","2","488","3","3","78.72.134.7"
"415","1","M","3","Catalonia","307","3","2","237","4","2","214","4","2","437","4","2","316","4","2","134","4","2","431","4","3","404","4","1","372","4","2","103","4","3","110","4","2","159","4","2","283","4","2","429","0","0","280","0","0","427","0","0","131","0","0","53","0","0","141","0","0","246","0","0","158.109.62.159"
"415","2",NULL,NULL,NULL,"520","3","1","472","4","3","180","3","2","417","3","2","488","3","2","26","3","2","99","3","2","492","4","3","251","4","3","93","3","1","522","3","2","293","3","2","450","4","2","331","0","0","383","0","0","409","0","0","74","0","0","462","0","0","301","0","0","380","0","0",NULL
"416","1","M","3","USA","237","3","1","413","4","3","4","4","3","279","3","2","455","4","2","424","4","2","387","4","2","443","4","1","305","2","1","466","3","1","448","4","1","183","3","1","205","1","1","188","2","1","209","2","1","105","4","3","359","4","3","273","4","3","363","4","2","10","4","2","136.152.142.16"
"417","1","M","3","USA","136","0","1","51","0","0","274","1","0","159","1","2","337","0","0","539","0","0","491","0","0","217","0","0","382","0","0","111","0","0","367","4","1","100","0","0","424","0","0","421","0","0","413","0","0","94","0","0","240","0","0","213","0","0","1","0","0","144","0","0","169.234.92.197"
"417","2",NULL,NULL,NULL,"451","0","0","426","0","0","350","0","0","82","0","0","284","2","2","257","0","0","200","0","0","8","2","2","250","0","0","292","2","1","27","0","0","506","0","0","399","0","0","138","0","0","425","0","0","431","0","0","18","0","0","170","0","0","112","0","0","194","0","0",NULL
"417","3",NULL,NULL,NULL,"432","2","1","326","0","0","113","0","0","32","0","0","22","0","0","376","0","0","447","0","0","380","0","0","428","1","1","299","0","0","364","0","0","363","0","0","92","0","0","9","0","0","509","0","0","31","0","0","45","0","0","26","0","0","184","0","0","90","0","0",NULL
"418","1","M","3","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"190.32.191.47"
"419","1","F","1","Usa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"66.87.30.178"
"420","1","M","3","USA","520","0","3","384","4","1","183","3","1","417","3","1","427","2","1","496","4","1","155","4","3","369","2","1","341","4","3","221","4","1","204","4","3","461","3","1","265","3","1","91","4","1","398","4","1","450","4","3","483","4","1","71","3","1","7","4","1","356","4","3","47.33.26.100"
"420","2",NULL,NULL,NULL,"72","4","1","462","3","1","469","4","1","360","3","1","259","0","1","209","3","1","102","4","1","351","4","1","225","2","1","46","3","1","128","3","1","403","4","1","395","4","1","307","1","1","130","4","1","192","2","1","196","2","1","56","3","1","185","3","1","433","3","1",NULL
"420","3",NULL,NULL,NULL,"74","3","1","363","4","2","480","4","3","43","2","1","309","1","1","542","4","3","421","3","1","268","4","1","165","1","1","313","2","1","90","3","1","346","4","2","217","3","1","544","1","1","162","3","1","260","3","1","367","3","1","150","4","3","303","4","2","352","3","1",NULL
"420","4",NULL,NULL,NULL,"380","0","0","330","0","0","489","0","0","273","0","0","92","0","0","45","0","0","124","0","0","88","0","0","479","0","0","420","0","0","213","0","0","32","0","0","348","0","0","419","0","0","78","0","0","55","0","0","408","0","0","355","0","0","458","0","0","87","0","0",NULL
"420","5",NULL,NULL,NULL,"385","0","0","392","0","0","114","0","0","327","0","0","301","0","0","337","0","0","498","0","0","282","0","0","96","0","0","539","0","0","182","0","0","529","0","0","189","0","0","333","0","0","534","0","0","338","0","0","499","0","0","30","0","0","368","0","0","324","0","0",NULL
"420","6",NULL,NULL,NULL,"176","0","0","452","0","0","277","0","0","334","0","0","400","0","0","394","0","0","424","0","0","212","0","0","288","0","0","248","0","0","526","0","0","168","0","0","15","0","0","18","0","0","278","0","0","147","0","0","16","0","0","299","0","0","323","0","0","379","0","0",NULL
"420","7",NULL,NULL,NULL,"266","0","0","540","0","0","293","0","0","51","0","0","131","0","0","285","0","0","444","0","0","108","0","0","294","0","0","453","0","0","44","0","0","305","0","0","186","0","0","188","0","0","118","0","0","289","0","0","275","0","0","315","0","0","134","0","0","226","0","0",NULL
"420","8",NULL,NULL,NULL,"357","0","0","414","0","0","60","0","0","442","0","0","507","0","0","478","0","0","50","0","0","216","0","0","95","0","0","245","0","0","4","0","0","426","0","0","530","0","0","468","0","0","117","0","0","445","0","0","21","0","0","122","0","0","199","0","0","38","0","0",NULL
"420","9",NULL,NULL,NULL,"322","4","1","280","3","1","40","3","1","80","4","2","31","4","3","205","2","1","343","4","3","219","3","1","160","4","3","181","2","1","164","3","2","76","3","1","149","4","3","61","1","1","52","4","1","493","1","1","536","4","2","506","3","1","451","4","3","475","4","3",NULL
"420","10",NULL,NULL,NULL,"521","0","0","287","0","0","58","0","0","184","0","0","515","0","0","210","0","0","233","0","0","178","0","0","402","0","0","397","0","0","171","0","0","48","0","0","474","0","0","510","0","0","364","0","0","170","0","0","8","0","0","460","0","0","318","0","0","143","0","0",NULL
"421","1","M","2","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"75.0.11.59"
"422","1","M","3","Finland","252","1","2","14","3","2","271","1","1","534","4","1","117","3","1","60","4","1","33","4","1","475","3","2","302","4","1","211","4","2","416","2","1","279","3","2","327","1","1","170","3","1","210","3","2","301","1","1","413","3","1","196","3","1","397","2","2","417","1","1","130.234.230.63"
"423","1","F","2","Germany","420","3","3","490","3","3","218","2","2","189","3","2","455","2","2","262","3","2","323","4","3","278","4","3","88","3","2","405","4","3","58","2","1","193","2","1","434","4","3","152","4","3","317","3","2","462","2","1","77","3","2","22","4","3","345","3","2","207","3","1","141.65.239.201"
"424","1","M","2","England",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"185.108.171.165"
"425","1","F","2","UK","503","3","3","180","3","1","49","3","1","301","4","3","13","2","2","62","4","3","407","4","3","390","4","3","285","4","3","47","4","3","514","4","3","135","4","3","117","4","3","18","2","1","173","3","2","170","4","3","352","4","3","32","4","3","31","0","3","69","0","3","139.153.176.9"
"425","2",NULL,NULL,NULL,"72","4","3","242","4","3","137","4","3","436","4","3","51","4","3","156","4","3","520","4","3","482","4","3","368","4","3","264","3","1","328","4","3","269","4","3","517","4","3","211","4","3","441","4","3","546","4","3","431","4","3","377","4","3","310","1","2","319","3","1",NULL
"426","1","M","3","UK","325","3","2","213","4","1","442","4","1","446","4","1","429","4","1","376","4","1","398","3","1","169","1","2","375","4","1","393","4","1","254","4","1","106","4","1","497","3","1","465","4","2","295","2","2","288","4","2","448","4","2","388","3","1","164","3","2","265","4","1","143.234.88.102"
"427","1","M","2","Norway","317","2","1","128","3","2","397","2","1","126","2","2","276","1","1","191","4","3","542","3","2","148","4","3","477","3","2","468","4","3","513","3","2","520","3","2","485","2","2","467","2","2","246","2","2","50","3","2","252","3","2","123","4","3","193","3","1","84","4","2","195.0.219.101"
"428","1","M","3","UK","487","2","1","62","4","1","29","2","2","33","4","1","224","4","1","222","1","2","425","0","0","457","4","2","418","3","1","452","2","1","49","4","1","270","4","1","282","4","1","109","4","1","344","4","1","150","4","1","148","4","1","206","4","1","542","4","1","406","4","2","143.234.88.102"
"428","2",NULL,NULL,NULL,"409","4","1","372","3","1","112","4","1","437","4","1","275","4","1","396","3","2","404","4","1","158","0","0","181","3","1","256","4","1","174","4","1","44","4","1","42","3","1","43","4","1","525","4","1","492","1","2","208","4","1","116","3","2","541","4","1","126","4","1",NULL
"428","3",NULL,NULL,NULL,"39","4","1","486","4","1","4","4","1","507","3","2","250","4","1","379","4","1","140","3","1","292","4","1","482","2","2","51","3","2","58","4","2","309","4","1","538","4","1","66","4","2","286","4","1","339","4","1","178","4","1","188","4","1","489","3","1","160","4","1",NULL
"428","4",NULL,NULL,NULL,"408","4","1","162","4","1","491","3","2","190","4","2","136","3","2","115","4","1","70","4","1","177","4","1","163","4","1","233","4","1","434","4","1","444","4","1","471","3","1","503","4","1","331","3","1","221","4","1","225","3","2","401","4","1","12","4","1","0","0","0",NULL
"429","1","F","3","UK","517","1","1","202","2","1","89","0","3","346","0","3","385","0","3","486","3","2","307","1","1","531","0","3","256","3","2","436","0","3","15","3","2","226","1","2","420","0","3","352","0","3","17","0","3","36","0","3","132","0","3","196","3","1","219","0","3","73","4","2","134.226.205.67"
"429","2",NULL,NULL,NULL,"200","0","3","54","0","3","128","3","2","244","0","3","230","0","3","186","3","1","64","4","2","326","0","3","3","0","3","62","4","2","207","4","1","116","2","2","121","0","3","404","0","3","336","0","3","389","3","1","433","0","3","359","0","3","497","0","3","222","1","1",NULL
"429","3",NULL,NULL,NULL,"512","4","2","155","0","3","443","3","2","19","0","3","160","0","3","172","2","1","149","0","3","255","4","2","189","0","3","267","2","2","530","0","3","65","0","3","494","0","3","108","0","3","370","4","2","270","3","3","57","4","2","353","0","3","397","0","3","546","4","2",NULL
"430","1","M","2","Switzerland",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"193.5.216.100"
"431","1","M","3","China","402","4","3","367","3","2","334","3","2","164","3","1","165","3","3","152","1","2","378","4","3","36","3","3","60","4","3","477","3","2","200","3","3","514","3","3","236","4","3","247","3","2","425","2","1","261","2","2","265","4","3","7","3","3","504","2","2","102","2","2","202.112.89.21"
"432","1","M","3","Germany","457","4","0","300","3","0","184","1","0","20","4","0","192","4","0","408","4","0","140","1","0","57","3","0","364","4","0","460","2","0","90","3","0","268","3","0","183","1","0","185","2","0","159","3","0","442","4","0","342","4","0","69","3","0","228","1","0","206","3","0","178.199.246.86"
"433","1","F","3","Spain",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"193.251.183.182"
"434","1","F","3","Spain","524","4","1","295","3","3","23","4","3","19","0","0","42","2","2","254","0","0","27","0","0","469","4","3","147","0","0","31","3","3","65","3","1","14","2","1","386","2","1","542","0","0","324","4","2","246","3","3","533","3","2","229","4","3","435","3","1","248","2","1","193.251.183.182"
"435","1",,"2","ENgland","49","0","0","400","0","0","288","0","0","120","0","0","419","0","0","27","0","0","50","0","0","416","0","0","394","0","0","40","0","0","366","0","0","252","0","0","439","0","0","291","0","0","191","0","0","519","0","0","434","0","0","385","0","0","153","0","0","21","0","0","86.8.114.10"
"435","2",NULL,NULL,NULL,"428","0","0","365","0","0","211","0","0","471","0","0","210","0","0","537","0","0","349","0","0","197","0","0","194","0","0","415","0","0","19","0","0","205","0","0","229","0","0","305","0","0","93","0","0","505","0","0","489","0","0","179","0","0","462","0","0","253","0","0",NULL
"435","3",NULL,NULL,NULL,"524","0","0","344","0","0","355","0","0","278","0","0","261","0","0","102","0","0","186","0","0","465","0","0","48","0","0","535","0","0","464","0","0","30","0","0","371","0","0","10","0","0","51","0","0","350","0","0","485","0","0","195","0","0","166","0","0","327","0","0",NULL
"435","4",NULL,NULL,NULL,"29","0","0","112","0","0","494","0","0","541","0","0","119","0","0","409","0","0","173","0","0","140","0","0","285","0","0","402","0","0","382","0","0","169","0","0","367","0","0","387","0","0","348","0","0","33","0","0","132","0","0","4","0","0","374","0","0","101","0","0",NULL
"435","5",NULL,NULL,NULL,"201","0","0","34","0","0","393","0","0","98","0","0","87","0","0","362","0","0","235","4","2","500","4","3","406","3","2","118","4","2","301","4","3","330","4","3","507","3","2","154","4","1","352","3","2","22","4","3","268","4","2","64","4","3","457","3","1","134","3","1",NULL
"435","6",NULL,NULL,NULL,"55","3","1","277","4","3","90","3","2","86","4","3","68","4","3","8","0","3","240","4","1","467","4","1","150","4","3","287","3","2","143","3","3","144","4","3","216","3","2","368","4","3","157","4","3","176","3","2","336","4","2","259","4","3","104","3","2","100","4","3",NULL
"435","7",NULL,NULL,NULL,"226","0","0","520","0","0","237","0","0","158","0","0","271","0","0","477","0","0","152","0","0","45","0","0","333","0","0","525","0","0","14","0","0","247","0","0","403","0","0","493","0","0","85","0","0","479","0","0","265","0","0","408","0","0","528","0","0","160","0","0",NULL
"435","8",NULL,NULL,NULL,"43","0","0","436","0","0","441","0","0","353","0","0","245","0","0","275","0","0","432","0","0","545","0","0","276","0","0","517","0","0","503","0","0","473","0","0","295","0","0","110","0","0","280","0","0","315","0","0","469","0","0","317","0","0","156","0","0","124","0","0",NULL
"435","9",NULL,NULL,NULL,"446","0","0","542","0","0","292","0","0","297","0","0","482","0","0","215","0","0","187","0","0","458","0","0","198","0","0","490","0","0","303","0","0","251","0","0","293","0","0","63","0","0","267","0","0","94","0","0","487","0","0","83","0","0","341","0","0","334","0","0",NULL
"435","10",NULL,NULL,NULL,"526","0","0","225","0","0","420","0","0","329","0","0","459","0","0","202","0","0","192","0","0","107","0","0","270","0","0","495","0","0","38","0","0","404","0","0","442","0","0","47","0","0","42","0","0","364","0","0","498","0","0","422","0","0","142","0","0","255","0","0",NULL
"436","1","F","3","Spain","8","4","3","401","4","3","155","4","3","47","4","3","10","4","3","530","2","1","195","4","3","85","1","1","84","2","1","503","3","1","422","0","2","26","4","3","350","2","1","258","2","1","281","1","2","226","4","2","396","2","1","411","4","1","325","3","2","186","2","1","193.251.183.182"
"437","1","F","3","USA","149","4","3","499","4","3","95","4","3","374","4","3","127","1","1","207","2","2","501","2","2","307","3","3","401","2","2","96","4","3","261","1","1","357","3","3","432","3","2","442","4","3","461","2","2","122","4","3","69","4","3","165","4","3","352","4","3","65","4","3","184.99.152.169"
"438","1","M","3","Australia__UK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"132.234.93.96"
"439","1","F","2","UK","204","0","3","528","3","2","413","4","3","184","3","2","466","3","2","322","4","3","14","2","2","412","4","1","244","2","1","110","3","2","196","1","1","15","4","3","273","4","3","508","4","3","477","4","3","6","4","3","518","3","1","176","4","3","545","1","2","170","3","2","128.118.123.69"
"439","2",NULL,NULL,NULL,"498","4","3","98","2","2","49","3","3","441","4","3","499","4","3","94","4","3","85","1","1","407","3","2","62","4","3","152","2","2","342","2","3","514","4","3","188","1","2","251","3","3","538","4","3","207","1","1","525","3","2","32","4","3","462","2","2","491","4","3",NULL
"439","3",NULL,NULL,NULL,"504","4","3","501","3","2","236","4","3","232","4","3","177","4","3","119","4","3","56","3","3","408","4","3","390","4","3","104","2","2","337","2","2","127","3","2","257","4","3","433","4","3","403","4","3","384","4","3","401","4","2","387","4","3","533","4","3","0","4","3",NULL
"439","4",NULL,NULL,NULL,"20","4","3","404","4","3","309","1","1","394","4","3","68","3","3","311","4","3","340","1","1","374","4","3","64","4","3","182","4","3","284","4","3","479","3","3","330","4","3","29","3","3","26","4","3","183","4","3","245","4","3","141","4","3","283","4","3","483","3","3",NULL
"439","5",NULL,NULL,NULL,"416","3","2","439","3","3","424","3","3","60","3","3","519","3","2","57","4","3","406","2","2","174","3","3","377","3","2","205","1","1","510","4","3","218","4","3","228","1","1","219","1","2","84","3","2","133","2","2","132","4","3","59","4","3","274","1","1","489","4","3",NULL
"439","6",NULL,NULL,NULL,"492","4","3","248","4","3","45","3","2","145","4","3","124","3","2","144","4","3","546","1","2","468","4","3","354","4","3","47","4","3","221","4","3","316","4","3","314","3","2","135","4","3","450","4","3","373","3","2","269","3","1","197","2","1","227","2","1","488","4","3",NULL
"439","7",NULL,NULL,NULL,"543","4","3","25","4","3","256","4","3","350","4","3","225","4","2","131","4","3","111","3","2","212","4","3","109","4","3","532","4","3","405","2","2","526","4","0","162","3","3","467","3","2","149","4","3","507","3","3","395","4","3","164","4","3","216","4","1","531","4","3",NULL
"439","8",NULL,NULL,NULL,"187","1","3","214","4","3","51","3","3","449","4","3","463","4","2","375","3","2","43","4","3","513","4","3","454","4","3","318","4","3","503","4","3","385","4","3","430","3","2","200","4","3","53","4","3","74","1","1","90","4","3","153","4","3","423","4","3","435","3","3",NULL
"439","9",NULL,NULL,NULL,"509","4","3","539","4","3","534","4","3","147","4","3","121","4","3","496","4","3","222","1","1","41","4","3","50","4","3","129","3","2","294","3","2","402","4","3","157","4","3","360","4","3","307","2","2","71","2","2","293","3","2","400","3","2","180","3","2","123","3","2",NULL
"439","10",NULL,NULL,NULL,"305","0","0","520","0","0","139","0","0","411","0","0","297","0","0","30","0","0","343","0","0","512","0","0","285","0","0","353","0","0","4","0","0","272","0","0","168","0","0","460","0","0","38","0","0","303","0","0","325","0","0","347","0","0","22","0","0","266","0","0",NULL
"440","1","F","3","USA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"99.50.232.219"
"441","1","M","2","USA","448","4","2","436","4","2","372","4","2","167","2","1","176","4","2","352","4","2","543","4","2","462","3","1","193","4","3","308","2","2","333","3","2","360","4","1","240","4","3","293","2","2","29","3","1","345","4","3","102","3","2","512","4","3","373","1","1","192","4","3","128.200.28.161"
"442","1","M","2","Italy_and_USA","229","0","3","269","1","0","220","1","0","380","1","0","266","0","3","470","0","3","26","0","0","316","1","0","467","1","0","97","0","3","534","1","0","159","0","0","431","1","0","421","1","0","40","1","0","312","1","0","349","0","0","503","0","0","310","0","0","125","0","0","73.240.25.132"
"443","1","M","2","USA","29","4","0","123","4","0","424","4","0","356","4","0","40","4","0","190","4","0","107","4","0","235","2","0","166","4","0","137","4","0","487","3","0","83","4","0","544","3","0","259","2","0","294","3","0","69","3","0","159","4","0","492","4","0","407","4","0","233","4","0","50.46.245.61"
"443","2",NULL,NULL,NULL,"497","4","0","312","4","0","460","4","0","453","4","0","53","4","0","119","4","0","116","4","0","506","4","0","473","4","0","103","4","0","352","4","0","377","4","0","375","4","0","128","4","0","344","4","0","288","4","0","287","2","0","157","4","0","533","4","0","132","4","0",NULL
"443","3",NULL,NULL,NULL,"421","4","3","230","4","3","200","4","3","459","4","2","543","4","3","80","4","3","264","3","1","39","4","3","99","4","3","260","4","3","271","4","2","101","4","3","479","4","3","428","4","2","536","4","3","389","4","3","379","4","3","210","4","3","403","4","3","227","4","3",NULL
"443","4",NULL,NULL,NULL,"325","4","3","449","4","3","369","4","2","466","4","3","496","4","3","278","4","3","538","4","2","297","4","3","364","4","3","208","4","3","472","4","3","54","4","3","174","4","2","170","4","1","144","4","3","176","4","3","384","4","2","85","4","3","13","4","1","302","4","3",NULL
"443","5",NULL,NULL,NULL,"447","4","3","328","4","3","304","3","1","196","4","1","131","4","3","209","4","2","308","3","1","445","4","3","419","4","1","258","4","3","138","4","3","531","4","1","315","4","1","279","4","1","526","4","3","414","4","3","15","4","2","254","4","3","117","4","3","163","4","3",NULL
"443","6",NULL,NULL,NULL,"81","4","1","140","4","3","180","4","1","499","4","3","31","4","3","516","4","3","430","4","3","475","4","3","507","4","1","329","4","3","134","4","3","192","4","3","370","4","3","413","4","3","273","4","3","149","4","3","343","4","3","336","4","3","253","4","3","27","4","3",NULL
"443","7",NULL,NULL,NULL,"319","4","3","120","4","3","415","4","3","426","3","1","11","3","1","139","4","3","467","4","3","285","4","3","397","4","1","63","4","3","347","4","1","213","4","3","198","4","3","239","4","3","298","2","1","91","4","3","394","4","3","443","4","3","57","4","3","275","4","1",NULL
"444","1","M","3","Usa","360","0","2","130","0","2","519","0","3","45","0","2","172","0","2","234","3","1","493","0","2","262","0","2","225","0","2","208","0","2","157","0","3","114","0","3","34","0","3","502","0","3","378","0","2","385","0","3","193","0","3","406","0","2","307","3","1","251","3","1","173.46.184.66"
"444","2",NULL,NULL,NULL,"240","0","3","35","0","3","182","0","2","374","0","3","174","0","2","353","2","1","401","0","2","309","0","2","529","0","2","407","3","1","175","2","1","223","0","2","394","0","2","354","0","2","127","2","1","448","4","1","230","0","2","88","3","1","168","3","1","429","3","1",NULL
"444","3",NULL,NULL,NULL,"321","0","2","5","0","2","177","0","2","415","0","2","489","4","1","290","0","2","93","3","1","277","0","3","204","0","3","267","0","3","534","2","1","183","0","2","303","0","2","91","0","3","388","0","3","520","0","3","466","0","3","486","0","3","190","3","1","10","0","3",NULL
"445","1","F","2","UK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"71.162.63.212"
"446","1","M","3","USA","140","0","0","94","0","0","118","0","0","60","0","0","63","0","0","48","0","0","163","0","0","382","0","0","240","0","0","323","0","0","314","0","0","92","0","0","377","0","0","86","0","0","394","0","0","173","0","0","0","0","0","12","0","0","56","0","0","381","0","0","192.168.2.183"
"446","2",NULL,NULL,NULL,"143","0","0","191","0","0","512","0","0","13","0","0","312","0","0","84","0","0","221","0","0","103","0","0","267","0","0","350","0","0","479","0","0","354","0","0","91","0","0","27","0","0","446","0","0","38","0","0","313","0","0","288","0","0","270","0","0","57","0","0",NULL
